TransactionID,CustomerAge,TransactionAmount,TransactionTimeHour,NumPrevTransactions,LocationRiskScore,IsFraud
4449,21,50.04,17,13,0.28,0
4450,64,21.3,12,24,0.05,0
4451,48,6.32,0,31,0.91,0
4452,45,89.38,4,27,0.88,0
4453,28,452.98,17,21,0.97,0
4454,60,18.25,15,44,0.72,0
4455,18,4.78,9,1,0.68,0
4456,66,151.2,3,15,0.56,0
4457,64,29.11,0,3,0.13,0
4458,69,176.99,22,6,0.19,0
4459,55,121.72,7,14,0.29,0
4460,41,291.27,4,38,0.89,0
4461,64,52.58,1,33,0.17,0
4462,48,108.46,23,38,0.92,0
4463,58,62.52,16,8,0.52,0
4464,63,99.58,6,26,0.72,0
4465,67,59.71,16,15,0.11,0
4466,43,20.9,5,14,0.27,0
4467,66,70.91,21,48,0.96,0
4468,67,75.2,14,20,0.27,0
4469,22,166.39,4,48,0.3,0
4470,37,133.0,14,19,0.2,0
4471,69,109.0,17,33,0.13,0
4472,58,12.03,17,36,0.23,0
4473,28,127.52,20,24,0.64,1
4474,50,69.38,20,10,0.46,1
4475,67,224.53,22,34,0.55,0
4476,55,252.41,5,36,0.12,0
4477,44,5.67,1,47,0.8,0
4478,51,171.84,16,36,0.78,0
4479,32,3.84,20,16,0.02,0
4480,49,45.76,3,15,0.38,0
4481,38,78.15,11,18,0.07,1
4482,63,16.03,18,7,0.79,0
4483,22,137.17,1,47,0.74,0
4484,23,0.84,1,22,0.9,0
4485,55,18.46,13,32,0.24,0
4486,39,86.94,14,43,0.46,0
4487,35,125.31,19,19,0.18,0
4488,31,248.46,1,40,0.37,0
4489,27,122.25,3,1,0.52,0
4490,63,111.41,18,35,0.05,0
4491,30,50.14,8,5,0.71,0
4492,48,0.13,6,12,0.54,0
4493,47,12.8,12,12,0.83,0
4494,20,76.48,11,21,0.27,0
4495,47,112.43,2,19,0.9,0
4496,23,54.03,12,9,1.0,0
4497,46,131.19,14,43,0.92,0
4498,25,73.79,13,49,0.78,1
4499,61,7.71,23,48,0.81,0
4500,62,21.32,8,36,0.57,0
4501,60,183.26,12,42,0.19,0
4502,61,129.07,22,47,0.68,0
4503,50,225.15,21,32,0.71,0
4504,34,12.51,3,35,0.99,0
4505,65,462.77,20,31,0.54,0
4506,28,23.5,7,32,0.27,0
4507,30,1.18,2,37,0.68,0
4508,67,596.11,1,32,0.98,0
4509,28,33.0,18,43,0.18,0
4510,48,110.27,22,37,0.33,0
4511,45,19.44,7,39,0.54,0
4512,61,86.8,16,38,0.17,0
4513,23,234.38,12,30,0.02,0
4514,58,38.59,6,32,0.34,0
4515,33,110.94,8,45,0.87,1
4516,21,20.81,11,2,0.04,0
4517,52,98.03,13,11,0.43,0
4518,65,41.02,13,20,0.76,0
4519,43,23.73,14,37,0.95,0
4520,29,37.57,2,9,0.99,0
4521,28,19.7,14,38,0.42,0
4522,54,232.19,18,49,0.95,0
4523,42,50.61,23,19,0.04,0
4524,35,28.14,19,40,0.75,0
4525,36,59.49,13,7,0.64,0
4526,40,38.65,7,5,0.25,0
4527,55,136.42,4,47,0.51,0
4528,35,354.81,18,42,0.13,0
4529,43,57.63,3,24,0.87,0
4530,23,197.35,13,48,0.36,0
4531,21,83.44,15,41,0.63,0
4532,61,17.11,19,7,0.16,0
4533,68,117.32,23,11,0.21,0
4534,46,72.04,5,9,0.99,0
4535,51,105.16,22,49,0.75,0
4536,34,220.44,5,30,0.96,0
4537,60,58.06,2,41,0.3,0
4538,60,231.44,14,3,0.16,0
4539,33,138.9,2,22,0.5,0
4540,19,67.06,10,40,0.49,0
4541,51,92.44,2,20,0.17,0
4542,25,39.39,9,32,0.73,0
4543,30,411.03,17,48,0.36,0
4544,59,110.07,0,7,0.19,0
4545,25,4.48,15,7,0.33,0
4546,47,39.54,15,20,0.56,0
4547,49,97.63,9,25,0.73,0
4548,53,5.8,0,45,0.48,0
4549,64,2.42,3,35,0.53,0
4550,47,59.79,2,44,0.14,0
4551,18,40.45,4,24,0.91,0
4552,60,57.68,11,40,0.93,0
4553,56,30.48,11,13,0.68,0
4554,34,18.0,12,48,0.02,0
4555,37,116.84,23,39,0.54,0
4556,41,72.27,11,4,0.63,0
4557,67,22.33,15,12,0.99,0
4558,39,38.51,12,17,1.0,0
4559,46,89.6,4,1,0.86,0
4560,39,7.5,23,17,0.06,0
4561,61,15.95,3,2,0.95,0
4562,26,7.61,20,6,0.61,0
4563,54,167.3,14,44,0.8,0
4564,27,139.6,11,11,0.41,0
4565,53,139.96,18,43,0.32,0
4566,54,125.99,20,18,0.46,0
4567,45,110.68,18,40,0.15,0
4568,45,64.82,20,25,0.36,0
4569,59,102.8,10,39,0.86,0
4570,60,3.91,20,28,0.04,0
4571,38,97.14,5,46,0.15,0
4572,41,150.45,8,16,0.13,0
4573,59,69.39,0,12,0.4,0
4574,57,44.24,11,41,1.0,0
4575,19,32.49,13,29,0.17,0
4576,25,102.95,5,23,0.15,0
4577,65,118.03,0,21,0.92,0
4578,44,204.77,21,16,0.88,0
4579,39,41.91,1,48,0.03,1
4580,54,146.87,23,41,0.75,0
4581,44,82.41,10,45,0.66,0
4582,46,214.42,2,26,0.77,0
4583,20,75.04,9,37,0.49,0
4584,61,72.9,5,22,0.99,0
4585,30,86.25,5,10,0.04,0
4586,62,138.36,19,7,0.23,0
4587,27,334.36,20,9,0.4,0
4588,53,7.64,1,25,0.45,0
4589,26,5.49,23,46,0.92,0
4590,44,277.34,9,15,0.56,0
4591,51,75.48,22,13,0.05,0
4592,68,95.43,5,42,0.41,0
4593,18,65.86,22,46,0.42,0
4594,49,9.83,16,26,0.97,0
4595,42,146.14,13,21,0.6,0
4596,46,137.53,4,23,0.64,0
4597,24,37.35,22,44,0.71,0
4598,66,36.56,16,28,0.77,0
4599,20,181.92,1,38,0.64,0
4600,37,7.51,8,12,0.24,0
4601,37,212.95,11,24,0.87,0
4602,47,29.66,18,13,0.73,0
4603,52,89.89,21,40,0.74,0
4604,52,274.88,6,48,1.0,0
4605,66,113.36,8,2,0.8,0
4606,56,53.52,20,39,0.83,0
4607,44,116.97,15,12,0.95,0
4608,43,42.16,19,39,0.15,0
4609,31,32.47,10,14,0.5,0
4610,34,570.88,11,30,0.58,0
4611,35,138.95,14,41,0.33,0
4612,62,103.48,17,43,0.84,0
4613,69,43.9,18,48,0.76,1
4614,46,5.04,15,19,0.72,0
4615,37,3.15,14,31,1.0,0
4616,44,80.78,4,43,0.26,0
4617,35,143.56,10,43,0.74,0
4618,21,77.08,14,25,0.55,0
4619,18,183.75,17,4,0.31,0
4620,67,3.4,12,13,0.16,0
4621,18,45.69,3,36,0.9,0
4622,43,27.06,16,42,0.6,0
4623,62,59.29,3,37,0.82,0
4624,37,7.51,15,3,0.55,0
4625,69,308.2,22,16,0.22,0
4626,40,25.26,14,26,0.34,0
4627,27,255.5,13,40,0.38,0
4628,28,55.49,11,39,0.97,0
4629,58,423.53,2,19,0.01,0
4630,58,80.76,9,46,0.99,0
4631,22,267.12,7,15,0.98,0
4632,18,0.54,5,32,1.0,0
4633,34,137.93,21,49,0.48,0
4634,39,233.36,13,21,0.96,0
4635,51,15.05,16,1,0.4,0
4636,62,10.11,20,6,0.03,0
4637,58,55.26,18,27,0.22,0
4638,46,271.32,15,23,0.95,0
4639,21,78.17,14,47,0.01,0
4640,22,74.96,14,31,0.55,0
4641,28,15.21,0,12,0.08,0
4642,68,0.08,23,21,0.29,0
4643,38,166.15,22,2,0.09,0
4644,52,9.16,22,5,0.86,0
4645,29,100.47,11,9,0.59,0
4646,43,246.06,9,20,0.9,0
4647,68,23.4,13,46,0.69,0
4648,36,109.44,9,18,0.97,0
4649,62,8.2,9,22,0.51,0
4650,24,92.57,19,8,0.64,0
4651,64,17.9,10,34,0.58,0
4652,24,133.16,21,9,0.48,0
4653,43,35.84,15,7,0.85,0
4654,57,62.25,8,30,0.64,0
4655,22,91.49,14,18,0.8,0
4656,38,18.79,13,27,0.79,0
4657,31,135.34,18,16,0.19,0
4658,21,36.05,8,21,0.65,0
4659,40,108.58,3,5,0.2,0
4660,59,17.23,20,29,0.58,0
4661,37,116.51,6,47,0.68,0
4662,32,13.72,21,37,1.0,0
4663,67,55.4,7,43,0.03,0
4664,69,28.4,23,22,0.09,0
4665,62,137.98,7,14,0.08,0
4666,46,30.39,18,19,0.4,0
4667,25,213.47,14,35,0.82,0
4668,58,222.4,15,24,0.84,1
4669,65,21.87,21,42,0.74,0
4670,36,95.15,22,6,0.9,0
4671,65,9.18,8,3,0.32,0
4672,56,49.68,11,34,0.09,0
4673,63,124.94,15,45,0.06,0
4674,45,107.71,3,2,0.85,0
4675,63,98.0,4,15,0.73,0
4676,44,33.2,7,37,0.7,0
4677,21,47.49,0,15,0.34,0
4678,32,10.86,5,32,0.38,0
4679,52,126.95,14,21,0.96,0
4680,54,70.1,3,17,0.06,0
4681,18,123.36,20,34,0.77,0
4682,20,28.63,10,32,0.31,0
4683,64,39.22,4,47,0.04,0
4684,41,40.68,17,23,0.74,0
4685,44,2.61,23,35,0.33,0
4686,57,41.71,14,37,0.72,0
4687,53,162.61,17,43,0.71,0
4688,51,227.59,19,41,0.53,0
4689,46,73.03,12,37,0.78,0
4690,41,60.79,4,33,0.58,0
4691,41,3.13,0,25,0.29,0
4692,59,211.37,21,46,0.73,0
4693,21,1.31,17,37,0.59,0
4694,20,289.59,13,40,0.01,0
4695,51,67.18,4,21,0.9,0
4696,66,41.85,5,46,0.55,0
4697,40,257.99,23,48,0.87,0
4698,69,2.47,15,38,0.88,0
4699,40,87.09,21,40,0.44,0
4700,62,79.61,20,34,0.51,0
4701,22,24.76,11,19,0.42,1
4702,48,56.02,19,27,0.45,0
4703,58,105.63,17,9,0.9,0
4704,23,129.88,1,5,0.79,0
4705,54,0.07,22,5,0.13,0
4706,27,276.23,20,25,0.61,0
4707,57,17.98,22,26,1.0,0
4708,24,26.6,12,19,0.6,0
4709,56,30.58,16,30,0.79,0
4710,55,3.86,16,36,0.77,0
4711,38,13.13,15,48,0.35,0
4712,37,429.4,20,48,0.37,0
4713,20,37.87,17,16,0.72,0
4714,68,12.25,7,7,0.5,0
4715,39,11.32,2,18,0.57,0
4716,64,127.1,16,21,0.71,0
4717,21,192.81,17,31,0.78,0
4718,45,29.7,22,1,0.27,0
4719,29,2.11,5,3,0.15,1
4720,55,25.24,7,31,0.29,1
4721,68,5.82,22,25,0.51,0
4722,53,10.91,12,8,0.34,0
4723,64,56.48,7,1,0.57,0
4724,58,26.13,18,7,0.05,0
4725,22,72.56,5,7,0.51,0
4726,30,29.24,22,8,0.37,0
4727,40,282.24,14,19,0.53,0
4728,67,236.39,9,17,0.42,0
4729,47,83.66,16,11,0.28,0
4730,54,43.76,0,47,0.9,0
4731,42,47.99,6,41,0.18,0
4732,65,53.08,12,49,0.68,0
4733,44,130.04,2,11,0.92,0
4734,68,60.08,18,38,0.54,0
4735,31,194.3,14,41,0.88,0
4736,65,288.41,4,2,0.12,0
4737,64,40.94,10,4,0.49,0
4738,53,82.26,21,28,0.46,0
4739,56,9.99,17,33,0.01,0
4740,33,22.37,2,11,0.44,0
4741,39,53.35,5,3,0.37,0
4742,38,23.09,2,40,0.67,0
4743,38,209.2,4,5,0.94,0
4744,25,17.23,8,21,0.09,0
4745,66,60.82,18,22,0.33,0
4746,33,93.06,12,37,0.44,0
4747,48,117.72,5,11,0.46,0
4748,59,48.3,10,44,0.77,0
4749,27,203.33,20,22,0.44,0
4750,49,84.01,20,41,0.03,0
4751,51,57.89,13,13,0.71,0
4752,26,6.96,5,3,0.88,0
4753,34,62.49,5,13,0.51,0
4754,28,171.89,16,28,0.58,0
4755,49,95.33,10,11,0.16,0
4756,27,178.48,14,11,0.22,0
4757,39,68.12,8,21,0.24,0
4758,34,12.61,20,21,0.43,0
4759,21,1.37,16,7,0.93,0
4760,65,36.13,23,17,0.52,0
4761,69,119.73,6,48,0.19,0
4762,64,156.19,6,14,0.27,0
4763,42,35.06,20,33,0.38,0
4764,38,68.45,0,11,0.62,0
4765,54,54.67,7,13,0.44,0
4766,55,52.85,4,1,0.39,0
4767,66,26.31,18,34,0.56,0
4768,18,14.66,7,9,0.24,0
4769,42,21.9,16,13,0.08,0
4770,68,5.69,18,37,0.02,0
4771,53,22.08,11,30,0.25,0
4772,34,0.92,22,41,0.09,0
4773,58,98.69,14,45,0.34,0
4774,41,38.03,3,37,0.77,0
4775,19,361.73,22,47,0.72,0
4776,57,21.53,11,7,0.61,0
4777,32,42.44,12,14,0.85,0
4778,49,44.29,13,48,0.28,0
4779,56,0.85,4,6,0.89,0
4780,23,182.76,21,34,0.4,0
4781,18,3.25,15,16,0.4,0
4782,64,281.64,6,37,0.41,0
4783,40,222.63,14,36,0.1,0
4784,56,76.68,12,46,0.98,0
4785,34,78.44,15,6,0.14,0
4786,51,106.07,11,8,0.34,0
4787,58,48.95,6,24,0.32,0
4788,46,104.19,15,3,0.07,0
4789,26,4.58,22,4,0.15,0
4790,30,5.56,22,32,0.04,0
4791,23,61.11,12,1,0.29,0
4792,23,79.77,22,34,0.87,0
4793,37,218.76,2,45,0.34,0
4794,69,11.06,14,9,0.12,0
4795,20,172.96,2,12,0.65,0
4796,34,23.58,6,10,1.0,0
4797,66,50.1,17,10,0.23,0
4798,29,38.07,13,44,0.28,0
4799,65,51.11,17,48,0.97,0
4800,64,16.31,18,23,0.18,0
4801,62,70.03,13,6,0.51,0
4802,18,161.77,19,24,0.24,1
4803,34,58.26,5,24,0.93,0
4804,20,67.45,7,21,0.98,0
4805,43,188.89,6,42,0.81,0
4806,32,122.44,19,31,0.31,0
4807,53,67.42,17,47,0.4,0
4808,49,29.8,17,41,0.24,0
4809,49,216.22,14,30,0.89,0
4810,21,86.04,19,34,0.91,0
4811,35,24.99,21,18,0.42,0
4812,66,31.35,18,12,0.66,0
4813,36,162.52,21,35,0.17,0
4814,60,4.51,20,7,0.43,0
4815,69,483.99,20,41,0.63,0
4816,52,13.97,1,40,0.39,0
4817,57,159.0,7,25,0.36,0
4818,31,50.22,20,6,0.0,0
4819,50,67.77,10,1,0.8,0
4820,31,212.57,17,46,0.89,0
4821,51,53.26,22,16,0.97,0
4822,21,77.11,12,48,0.72,0
4823,41,5.06,8,4,0.55,0
4824,46,0.24,8,29,0.27,0
4825,36,28.08,16,38,1.0,0
4826,23,114.13,6,47,0.59,0
4827,50,12.93,8,28,0.68,0
4828,66,12.08,21,22,0.68,0
4829,57,52.93,0,8,0.85,0
4830,36,104.37,1,32,0.01,0
4831,18,124.5,3,33,0.22,0
4832,22,19.66,13,13,0.67,0
4833,44,8.29,3,27,0.9,0
4834,33,282.0,1,18,0.69,0
4835,23,30.2,7,18,0.41,0
4836,57,191.97,17,13,0.36,0
4837,30,199.14,18,22,0.74,0
4838,65,148.07,13,14,0.74,0
4839,52,18.49,19,11,0.61,0
4840,36,172.49,9,39,0.29,0
4841,29,146.64,16,22,0.93,0
4842,33,90.81,7,36,0.55,0
4843,60,41.13,13,17,0.79,0
4844,27,30.45,20,32,0.21,0
4845,42,13.0,22,14,0.34,0
4846,37,71.29,7,42,0.87,0
4847,48,88.01,4,29,0.05,0
4848,21,44.53,15,6,0.51,0
4849,61,64.5,7,4,0.48,0
4850,40,45.18,9,11,0.75,0
4851,19,102.44,7,45,0.28,0
4852,39,231.53,8,40,0.22,0
4853,68,17.9,17,10,0.93,0
4854,54,48.03,2,28,0.57,0
4855,25,15.18,16,11,0.1,0
4856,24,98.07,19,35,0.19,0
4857,31,130.52,14,15,1.0,0
4858,20,268.7,20,8,0.2,0
4859,67,32.69,16,20,0.61,0
4860,33,300.0,7,21,0.42,0
4861,36,6.54,1,1,0.89,0
4862,68,92.39,16,29,0.76,0
4863,35,5.88,17,24,0.6,0
4864,69,224.22,4,30,0.01,0
4865,33,75.46,8,40,0.88,0
4866,25,110.67,8,35,0.44,0
4867,50,178.13,1,33,0.93,0
4868,66,16.29,1,20,0.5,0
4869,29,3.94,18,16,0.69,0
4870,28,211.1,22,9,0.07,0
4871,22,37.82,2,31,0.75,0
4872,44,13.81,16,17,0.34,0
4873,29,63.2,13,31,0.35,0
4874,34,91.21,13,48,0.12,0
4875,23,3.15,13,23,0.15,0
4876,50,32.14,5,6,0.19,0
4877,22,3.33,2,30,0.33,0
4878,45,54.53,0,7,0.89,0
4879,31,225.47,15,48,0.37,0
4880,22,405.43,3,40,0.72,1
4881,50,101.35,0,42,0.08,1
4882,67,17.63,16,46,0.59,0
4883,65,236.29,17,11,0.48,0
4884,58,72.62,7,34,0.98,0
4885,36,16.69,1,12,0.85,0
4886,39,254.75,17,45,0.45,0
4887,22,141.66,15,47,0.78,0
4888,19,131.57,9,27,0.19,0
4889,47,123.51,7,12,0.56,0
4890,64,22.36,11,13,0.07,0
4891,56,23.7,21,8,0.35,0
4892,21,116.57,15,16,0.23,0
4893,50,24.81,11,29,0.72,0
4894,30,57.74,10,35,0.49,0
4895,37,152.33,19,29,0.75,0
4896,24,153.23,18,31,0.52,0
4897,32,60.38,0,13,0.09,0
4898,40,157.11,2,12,0.74,0
4899,31,182.4,11,2,0.83,0
4900,40,106.36,8,33,0.9,0
4901,36,25.93,20,8,0.57,0
4902,46,32.02,21,41,0.75,0
4903,37,37.81,4,40,0.75,0
4904,46,12.42,0,49,0.16,0
4905,41,31.9,9,41,0.16,0
4906,35,23.51,16,32,0.07,0
4907,27,60.76,3,38,0.32,0
4908,58,239.07,14,28,0.47,0
4909,25,11.04,18,15,1.0,0
4910,43,127.39,7,23,0.43,0
4911,46,116.25,22,24,0.73,0
4912,27,10.07,14,13,0.69,0
4913,34,255.84,6,21,0.2,0
4914,19,84.04,14,12,0.06,0
4915,23,45.21,7,13,0.55,0
4916,22,141.28,22,39,0.7,0
4917,45,29.76,9,23,1.0,0
4918,58,118.26,17,46,0.36,0
4919,22,4.05,3,43,0.9,0
4920,35,182.89,14,28,0.38,0
4921,43,59.45,10,14,0.69,0
4922,37,101.25,21,17,0.6,0
4923,58,25.0,2,24,0.05,0
4924,66,113.03,14,34,0.08,0
4925,44,147.95,2,48,0.02,0
4926,66,64.1,14,22,0.37,0
4927,29,96.16,5,10,0.75,0
4928,24,60.94,0,8,0.17,0
4929,20,224.52,13,21,0.61,0
4930,27,68.89,15,37,0.29,0
4931,51,184.4,0,7,0.8,0
4932,42,161.62,20,26,0.8,0
4933,52,52.85,16,13,0.78,0
4934,33,26.15,7,16,0.52,0
4935,19,52.1,17,30,0.28,0
4936,41,175.0,15,31,0.81,0
4937,27,25.83,5,5,0.19,0
4938,55,74.33,9,32,0.29,0
4939,39,164.04,9,16,0.18,0
4940,43,43.61,4,47,0.67,0
4941,60,102.78,11,9,0.69,0
4942,56,28.19,19,22,0.65,0
4943,44,11.57,16,44,0.42,0
4944,46,158.17,13,40,0.1,0
4945,64,10.42,13,45,0.91,0
4946,55,31.66,2,37,0.51,0
4947,37,193.18,11,14,0.41,0
4948,44,42.54,19,16,0.59,0
4949,58,361.36,17,43,0.19,0
4950,37,389.88,11,20,0.13,0
4951,61,31.24,1,44,0.41,0
4952,36,4.18,1,15,0.23,0
4953,37,122.1,16,44,0.24,0
4954,52,59.96,9,26,0.89,0
4955,64,10.62,17,9,0.53,0
4956,19,122.94,21,1,0.48,0
4957,47,3.17,18,35,0.69,0
4958,51,204.17,20,44,0.95,0
4959,39,14.93,0,20,0.11,0
4960,20,13.62,23,45,0.83,0
4961,23,19.32,3,6,0.58,0
4962,32,322.56,3,42,0.15,0
4963,44,118.15,1,10,0.3,0
4964,27,161.63,18,48,0.48,0
4965,26,50.69,20,33,0.69,0
4966,50,40.99,11,16,0.24,0
4967,49,26.72,9,36,0.53,0
4968,65,65.52,12,6,0.68,0
4969,23,80.26,21,19,0.45,1
4970,58,99.91,22,31,0.86,0
4971,53,29.72,19,2,0.87,0
4972,19,296.92,22,18,0.47,0
4973,46,18.6,14,42,0.97,0
4974,21,337.12,2,28,0.08,1
4975,18,1.5,22,4,0.0,0
4976,36,65.61,19,1,0.38,0
4977,43,40.55,12,47,0.6,0
4978,42,59.62,7,42,0.63,0
4979,27,84.55,6,16,0.48,0
4980,32,57.2,23,45,0.12,0
4981,39,53.59,7,47,0.17,0
4982,68,131.95,17,2,0.85,0
4983,65,115.8,8,36,0.87,0
4984,38,179.14,5,1,0.67,0
4985,39,28.76,3,39,0.66,0
4986,53,94.04,14,23,0.6,0
4987,51,87.99,4,26,0.2,0
4988,47,46.16,4,11,0.43,0
4989,42,66.56,6,42,0.7,0
4990,62,37.66,8,1,0.54,0
4991,45,15.3,6,11,0.02,0
4992,18,24.05,8,24,0.95,0
4993,66,11.15,19,10,0.84,0
4994,62,114.91,9,14,0.26,1
4995,21,108.1,3,14,0.62,0
4996,24,300.79,5,7,0.92,0
4997,66,130.81,23,23,0.1,0
4998,26,5.34,13,43,0.5,0
4999,53,215.63,8,22,0.46,0
5000,36,198.54,0,36,0.41,0
